"Name","Region","Electorate_05","CON_05","LAB_05","LIB_05","NAT_05","MIN_05","OTH_05","Abstained_05","Winner_05","CON_share_05","LAB_share_05","LIB_share_05","NAT_share_05","MIN_share_05","OTH_share_05","CON_share_all_05","LAB_share_all_05","LIB_share_all_05","NAT_share_all_05","MIN_share_all_05","OTH_share_all_05","Abstained_share_all_05","Electorate_10","CON_10","LAB_10","LIB_10","NAT_10","MIN_10","OTH_10","Abstained_10","Winner_10","CON_share_10","LAB_share_10","LIB_share_10","NAT_share_10","MIN_share_10","OTH_share_10","CON_share_all_10","LAB_share_all_10","LIB_share_all_10","NAT_share_all_10","MIN_share_all_10","OTH_share_all_10","Abstained_share_all_10"
"Don Valley",8,71887,10084,20623,6746,0,777,988,32669,"LAB",25.7126829517059,52.5855474527003,17.2012851241777,0,1.98123310724667,2.51925136416951,14.0275710490075,28.6880799031814,9.38417238165454,0,1.08086302113039,1.3743792340757,45.4449344109505,73214,12877,16472,7422,0,0,6659,29784,"LAB",29.6500115127792,37.9276997467189,17.0895694220585,0,0,15.3327193184435,17.5881661977217,22.498429262163,10.137405414265,0,0,9.0952550058732,40.680744119977
"Doncaster Central",8,72587,7285,18796,9118,0,100,2557,34731,"LAB",19.2439771766695,49.6513102282333,24.0860101437025,0,0.264158918005072,6.75454353338969,10.0362323832091,25.8944439086889,12.5614779505972,0,0.13776571562401,3.52266934850593,47.8474106933748,75207,10340,16569,8795,0,0,6041,33462,"LAB",24.7694334650856,39.6909809558031,21.0683914241226,0,0,14.4711941549886,13.7487201989177,22.0311939048227,11.6943901498531,0,0,8.03249697501562,44.493198771391
"Doncaster North",8,71696,7122,19634,6131,0,1488,2052,35269,"LAB",19.5514316303841,53.8995799818816,16.830922118209,0,4.08488209295303,5.63318417657232,9.93360856951573,27.3850702968087,8.55138361972774,0,2.07542959160902,2.8620843561705,49.1924235661683,72381,8728,19637,6174,0,2818,4126,30898,"LAB",21.0399440734759,47.3374635392812,14.8832051683822,0,6.79314417954343,9.94624303931731,12.0584131194651,27.1300479407579,8.52986280930078,0,3.89328691231124,5.70039098658488,42.6879982315801
"Dorset Mid and Poole North",18,62778,16248,4308,21623,0,0,1116,19483,"LIB",37.5285829772491,9.95034068599145,49.9434114793856,0,0,2.57766485737383,25.8816782949441,6.86227659371117,34.4435948899296,0,0,1.77769282232629,31.0347573990889,64660,20831,2748,21100,0,0,2109,17872,"LIB",44.5220996836796,5.87330084637086,45.0970334273745,0,0,4.50756604257502,32.2162078564801,4.24992267244046,32.6322301268172,0,0,3.26167646149088,27.6399628827714
"Dorset North",18,70654,22610,5208,18661,0,0,3591,20584,"CON",45.1567805072898,10.4014379868185,37.2698222488516,0,0,7.17195925704014,32.0010190505845,7.37113256149687,26.4118096639964,0,0,5.08251479038696,29.1335239335353,73698,27640,2910,20015,0,2812,764,19557,"CON",51.0518830461203,5.37485454646202,36.9682865111468,0,5.19384569919285,1.411130197078,37.5044098890065,3.94854677196125,27.158131835328,0,3.81557165730413,1.03666313875546,26.5366767076447
"Dorset South",18,70668,18419,20230,7647,0,1570,717,22085,"LAB",37.9124385072968,41.6400798633267,15.7400736883272,0,3.23158306403474,1.47582487701459,26.0641308654554,28.6268183619177,10.8210222448633,0,2.22165619516613,1.01460349804721,31.2517688345503,73838,22667,15224,9557,0,0,2862,23528,"CON",45.0546611011727,30.2603856092228,18.9962234148281,0,0,5.68872987477639,30.6982854356835,20.6181099163033,12.9431999783309,0,0,3.87605298084997,31.8643516888323
"Dorset West",18,69764,24763,4121,22301,0,0,2037,16542,"CON",46.5277516816354,7.74303859306302,41.9018451016497,0,0,3.82736462365187,35.4953844389657,5.90705808153202,31.9663436729545,0,0,2.91984404563958,23.7113697609082,76869,27287,3815,23364,0,0,2871,19532,"CON",47.5905610687689,6.65364424368209,40.7485567783456,0,0,5.00723790920348,35.4980551327583,4.96298898125382,30.3945673808688,0,0,3.73492565273387,25.4094628523852
"Dover",20,71467,16863,21928,7632,0,0,1830,23214,"LAB",34.947049924357,45.4438066026983,15.8166331627049,0,0,3.79251031023978,23.5955056179775,30.6826927113213,10.6790546685883,0,0,2.56062238515679,32.4821246169561,71832,22174,16900,7962,0,0,3349,21447,"CON",44.0091297013,33.541728689094,15.8023221196785,0,0,6.64681948992756,30.8692504733267,23.5271188328322,11.0841964584029,0,0,4.66226751308609,29.8571667223522
"Down North",3,59748,16268,1009,11324,205,2451,1033,27458,"CON",50.3809228863425,3.12480644162279,35.0696810157944,0.634871477237535,7.59058532053267,3.19913285847011,27.2276896297784,1.68875945638348,18.9529356631184,0.343107719086831,4.10222936332597,1.7289281649595,45.9563500033474,60698,6817,680,0,250,21181,4553,27217,"MIN",20.3608016486963,2.03100265822407,0,0.746692153758848,63.2627460350647,13.5987575042561,11.2310125539556,1.12030050413523,0,0.411875185343833,34.8957132030709,7.50107087548189,44.8400276780125
"Down South",3,73668,4775,21557,8815,12417,613,0,25491,"LAB",9.9113684953401,44.7454179380202,18.2971127301409,25.7737094464163,1.2723913900824,0,6.48178313514688,29.2623662920128,11.9658467720041,16.8553510343704,0.832111635988489,0,34.6025411304773,70784,3093,20648,3645,12236,1506,1461,28195,"LAB",7.2624386578694,48.4820023949846,8.55854798187325,28.730423348752,3.53612435135833,3.43046326516237,4.36963155515371,29.1704339963834,5.14946880650995,17.2863924050633,2.12759945750452,2.06402576853526,39.8324480108499
"Dudley North",9,59900,11551,15539,3970,0,3362,1646,23832,"LAB",32.0256182765887,43.082510812909,11.006986802706,0,9.32128202284574,4.56360208495065,19.2838063439065,25.9415692821369,6.62771285475793,0,5.6126878130217,2.74791318864775,39.7863105175292,60838,14274,14923,4066,0,3267,2072,22236,"LAB",36.9773586860784,38.6586187244184,10.5331329982902,0,8.46329205740635,5.36759753380654,23.4623097406226,24.5290772214734,6.68332292317302,0,5.36999901377429,3.40576613300897,36.5495249679477
"Dudley South",9,59833,12387,15845,4789,0,0,3007,23805,"LAB",34.3815920950372,43.9796824691906,13.2924392139447,0,0,8.34628622182747,20.7026222987315,26.4820416826835,8.00394431166747,0,0,5.02565473902362,39.785736967894,60572,16450,12594,5989,0,0,3132,22407,"CON",43.1023188785536,32.99882090921,15.6923883139002,0,0,8.20647189833617,27.1577626626164,20.7917849831605,9.88740672257809,0,0,5.17070593673645,36.9923396949085
"Dulwich and West Norwood",17,70047,9588,17879,9005,0,1901,1088,30586,"LAB",24.2974075669648,45.3080256455741,22.8199994931705,0,4.81741466257824,2.75715263171232,13.687952374834,25.5242908332976,12.8556540608449,0,2.71389210101789,1.5532428226762,43.6649678073294,72817,10684,22461,13096,0,0,1973,24603,"LAB",22.1595387231924,46.586053843282,27.1622350354669,0,0,4.09217239805866,14.672397929055,30.8458189708447,17.9848112391337,0,0,2.70953211475342,33.7874397462131
"Dumfries and Galloway",2,74273,18002,20924,4259,6182,0,1524,23382,"LAB",35.3736417048201,41.115324910102,8.36886679373563,12.1475309976224,0,2.99463559371991,24.2376098986173,28.1717447793949,5.73425066982618,8.32334764988623,0,2.051889650344,31.4811573519314,74581,16501,23950,4608,6419,0,695,22408,"LAB",31.6274701473942,45.9049700036417,8.83215456270485,12.3032986410596,0,1.33210664519962,22.1249379868867,32.1127364878454,6.17851731674287,8.60674970837076,0,0.931872728979231,30.045185771175
"Dumfriesshire, Clydesdale and Tweeddale",2,66045,16141,14403,9046,4075,0,951,21429,"CON",36.1776044468352,32.2821409359871,20.2752375829299,9.13349471041779,0,2.13152232383002,24.4393973805739,21.8078582784465,13.6967219320161,6.17003558180029,0,1.43992732228026,32.446059504883,66627,17457,13263,9080,4945,0,1147,20735,"CON",38.039309683605,28.9004619541532,19.7855835439728,10.7752985269764,0,2.4993462912926,26.2010896483408,19.9063442748435,13.6281087246912,7.42191604004383,0,1.72152430696264,31.121017005118
"Dunbartonshire East",2,64763,7708,15472,19533,2716,0,1295,18039,"LIB",16.4968752675285,33.1136032873898,41.8050680592415,5.81285848814314,0,2.77159489769712,11.9018575421151,23.89018421012,30.160739928663,4.19375260565446,0,1.99959853620123,27.8538671772463,63795,7431,16367,18551,5054,0,545,15847,"LIB",15.4980395428381,34.1348961374823,38.6898306498707,10.5405856344373,0,1.13664803537165,11.6482482953209,25.6556156438592,29.0790814327142,7.92225096010659,0,0.854298926248139,24.8405047417509
"Dunbartonshire West",2,67805,2679,21600,5999,9047,0,2264,26216,"LAB",6.4416071557383,51.9368102142393,14.4244872442232,21.7533482411215,0,5.44374714467768,3.95103605928766,31.8560578128457,8.84743013052135,13.3426738441118,0,3.33898680038345,38.6638153528501,66085,3242,25905,3434,8497,0,1188,23819,"LAB",7.67046798845408,61.2903989021909,8.12473382860929,20.1036293947854,0,2.81076988596035,4.90580313232958,39.1995157751381,5.19633804948173,12.8576832866763,0,1.79768479987894,36.0429749564954
"Dundee East",1,63335,5061,14325,4498,14708,0,948,23795,"NAT",12.7996965098634,36.2291350531108,11.3758219524532,37.1977744056652,0,2.39757207890744,7.99084234625405,22.6178258466882,7.1019183705692,23.2225467750849,0,1.49680271571801,37.5700639456856,65471,6177,13529,4285,15350,0,1227,24903,"NAT",15.2262867284559,33.348944981266,10.5625123249852,37.8377045947545,0,3.02455137053836,9.43471155167937,20.6641108276947,6.54488246704648,23.4454949519635,0,1.87411220234913,38.0366879992668
"Dundee West",1,65857,3062,16468,5323,11089,0,994,28921,"LAB",8.29001516136019,44.5852285033572,14.4114143383149,30.0222005631362,0,2.69114143383149,4.64946778626418,25.0056941555188,8.0826639537179,16.8379974793872,0,1.50933082284343,43.9148458022686,63013,3461,17994,4233,10716,0,722,25887,"LAB",9.32230781662447,48.4673813499973,11.4017130851694,28.863868986694,0,1.94472876151484,5.49251741704093,28.5560122514402,6.717661434942,17.0060146319014,0,1.14579531207846,41.0819989525971
"Dunfermline and West Fife",1,70775,4376,20111,8549,8026,0,1332,28381,"LAB",10.3222154078407,47.4383167429353,20.165589470208,18.9319243289145,0,3.14195405010143,6.18297421405864,28.4154009184034,12.0791239844578,11.3401624867538,0,1.88202048746026,40.1003179088661,73769,3305,22639,17169,5201,0,633,24822,"LAB",6.7522013606554,46.2520685639569,35.0767156311929,10.6257789037122,0,1.29323554048256,4.48020171074571,30.689042822866,23.2740039854139,7.05038701893749,0,0.858084019032385,33.6482804430045
"Durham North",4,67507,6258,23931,7153,0,0,0,30165,"LAB",16.7586096084837,64.0860157463446,19.1553746451717,0,0,0,9.27014976224688,35.4496570725999,10.5959381990016,0,0,0,44.6842549661517,67548,8622,20698,8617,0,0,3030,26581,"LAB",21.0462079234506,50.523592159543,21.0340029780067,0,0,7.39619693899968,12.7642565286907,30.6419138982649,12.7568543850299,0,0,4.48569905844733,39.3512761295671
"Durham North West",4,68109,6461,21303,7868,0,0,3864,28613,"LAB",16.358618594288,53.9371075551955,19.9210046586996,0,0,9.78326919181689,9.48626466399448,31.2778046954147,11.5520709451027,0,0,5.67325904065542,42.0106006548327,70618,8766,18539,10927,0,2472,3111,26803,"LAB",20.0068469702157,42.3119936094945,24.9389478489102,0,5.64190345771996,7.10030811365971,12.4132657396131,26.2525135234643,15.4733920530176,0,3.50052394573621,4.40539239287434,37.9549123452944
"Durham, City of",4,71442,4179,20928,17655,0,0,1603,27077,"LAB",9.41958751267891,47.1723205229347,39.7948833539953,0,0,3.61320861039107,5.84950029394474,29.2936927857563,24.7123540774334,0,0,2.2437781697041,37.9006746731614,68832,6146,20496,17429,0,0,2181,22580,"LAB",13.2880740292312,44.3137594049987,37.6826948023869,0,0,4.7154717633832,8.92898651789865,29.7768479776848,25.3210715946072,0,0,3.16858437935844,32.804509530451
"Dwyfor Meirionnydd",12,48284,4460,5924,3628,14772,0,720,18780,"NAT",15.1165943600868,20.0786334056399,12.2966377440347,50.0677874186551,0,2.44034707158351,9.23701433186977,12.2690746417033,7.51387623229227,30.5939855852871,0,1.49117720155745,38.8948720072902,45354,6447,4021,3538,12814,1310,776,16448,"NAT",22.3033280287829,13.9106067944371,12.2396734242026,44.3298969072165,4.53193108697156,2.68456375838926,14.2148432332319,8.86581117431759,7.80085549234908,28.2532962913966,2.8883891167262,1.71098469815231,36.2658199938263
"Ealing Central and Acton",17,69548,12381,12916,11342,0,0,2706,30203,"LAB",31.4677849790316,32.8275511500826,28.8270428262803,0,0,6.87762104460541,17.8020935181457,18.571346408236,16.3081612699143,0,0,3.89083798240064,43.4275608213033,63489,17944,14228,13041,0,0,1987,16289,"CON",38.0169491525424,30.1440677966102,27.6292372881356,0,0,4.20974576271187,28.2631636976484,22.4101812912473,20.5405660823135,0,0,3.12967600686733,25.6564129219235
"Ealing North",17,72680,12430,20175,8401,0,0,2095,29579,"LAB",28.8392380687223,46.808658731816,19.49142711306,0,0,4.86067608640171,17.1023665382499,27.7586681342873,11.5588882773803,0,0,2.88249862410567,40.6975784259769,67902,14722,24023,6283,0,0,2650,20224,"LAB",30.8779730693402,50.3859222282814,13.1779856537606,0,0,5.55811904861781,21.6812465023122,35.3789284557156,9.25304114753616,0,0,3.90268327884304,29.7841006155931
"Ealing Southall",17,62588,6867,19584,7007,0,0,1704,27426,"LAB",19.5296058244696,55.6964905295489,19.9277629258859,0,0,4.84614072009556,10.9717517735029,31.2903431967789,11.1954368249505,0,0,2.72256662619032,43.8199015785774,60379,12733,22024,6383,0,0,1616,17623,"LAB",29.7806155861166,51.5108990551034,14.9288988679951,0,0,3.77958649078492,21.0884579075506,36.4762583017274,10.5715563358121,0,0,2.67642723463456,29.1873002202753
"Easington",4,61945,3399,23207,4163,0,0,1625,29551,"LAB",10.492683830339,71.6398098413286,12.8511452738161,0,0,5.01636105451627,5.48712567600291,37.4638792477198,6.72047784324804,0,0,2.62329485834208,47.7052223746872,63873,4790,20579,5597,0,0,3948,28959,"LAB",13.719424872544,58.9419717018961,16.0308185828035,0,0,11.3077848427565,7.49925633679332,32.2186213266952,8.76270098476665,0,0,6.18101545253863,45.3384058992062
"East Ham",16,82846,5870,22413,4361,0,8409,699,41094,"LAB",14.0592067445871,53.6812607779268,10.4450086223414,0,20.1403525579613,1.67417129718337,7.08543562754991,27.0538106848852,5.26398377712865,0,10.1501581247133,0.843734157352196,49.6028776283707,90675,7645,35471,5849,0,0,1408,40302,"LAB",15.1767812121573,70.4166914815477,11.6113791118258,0,0,2.79514819446926,8.43121036669424,39.1188309897987,6.45051006341329,0,0,1.55279845602426,44.4466501240695
"East Kilbride, Strathaven and Lesmahagow",2,75132,4776,23264,7904,8541,0,3248,27399,"LAB",10.0056564640815,48.7377705151572,16.5587748517797,17.8932813776633,0,6.80451679131838,6.35681201086089,30.9641697279455,10.5201512005537,11.3679923334931,0,4.32305808443806,36.4678166427088,76534,6613,26241,5052,11738,0,1302,25588,"LAB",12.9804106308641,51.5074785066541,9.91638205158403,23.0400816550858,0,2.55564715581204,8.64060417592181,34.2867222410955,6.60098779627355,15.3369744165992,0,1.70120469333891,33.4335066767711
"East Lothian",1,70989,7315,18983,11363,5995,0,2120,25213,"LAB",15.9799895141559,41.4693289059769,24.8230513806361,13.0963823837819,0,4.63124781544914,10.3044133598163,26.7407626533688,16.0067052641959,8.44497034751863,0,2.98637817126597,35.5167702038344,73438,9661,21919,8288,7883,0,1410,24277,"LAB",19.6517564736275,44.5861556925205,16.8588922113057,16.035068448567,0,2.86812717397937,13.1553146872191,29.8469457229227,11.2857103951633,10.7342247882568,0,1.91998692774858,33.0578174786895
"Eastbourne",20,73889,20628,5256,19879,0,0,2188,25938,"CON",43.0189151425413,10.9611895476632,41.4569039227545,0,0,4.56299138704094,27.9175520036812,7.11337276184547,26.9038693174897,0,0,2.96119855458864,35.1040073623949,77840,21223,2497,24658,0,1327,2419,25716,"LIB",40.7163686593508,4.79049957792955,47.3064231448085,0,2.54585219860333,4.6408564193078,27.2649023638232,3.20786228160329,31.6778006166495,0,1.70477903391572,3.10765673175745,33.0369989722508
"Eastleigh",19,74263,17939,10051,18442,0,0,1669,26162,"LIB",37.2944429429742,20.8956154757697,38.3401592482485,0,0,3.46978233300763,24.1560400199292,13.5343306895762,24.833362508921,0,0,2.24741796049177,35.2288488210818,77435,21102,5153,24966,0,0,2429,23785,"LIB",39.3327120223672,9.60484622553588,46.5349487418453,0,0,4.52749301025163,27.2512429779815,6.65461354684574,32.2412345838445,0,0,3.13682443339575,30.7160844579325
"Eddisbury",11,66467,19992,13417,8022,0,0,571,24465,"CON",47.5977334412647,31.9437169658588,19.0990905194991,0,0,1.35945907337746,30.0780838611642,20.1859569410384,12.0691470955512,0,0,0.8590729234056,36.8077391788406,65306,23472,9794,10217,0,0,1931,19892,"CON",51.6845025762981,21.5660369049192,22.4974677412252,0,0,4.25199277755758,35.9415673904389,14.9970906195449,15.6448105840198,0,0,2.95684929409243,30.459682111904
"Edinburgh East",1,64826,4093,15899,9697,6760,0,3260,25117,"LAB",10.3074869676899,40.038782140069,24.4201566395527,17.0238484978217,0,8.20972575486666,6.31382469996606,24.5256532872613,14.9585043038287,10.4279147255731,0,5.02884645049826,38.7452565328726,60941,4358,17314,7751,8133,2035,274,21076,"LAB",10.9318951461181,43.431581587859,19.4431205317948,20.4013545716794,5.1047284585476,0.687319704001003,7.15117900920563,28.4110861324888,12.7188592244958,13.3456950164914,3.33929538405999,0.449615201588422,34.58427003167
"Edinburgh North and Leith",1,68038,7969,14597,12444,4344,0,3286,25398,"LAB",18.6890243902439,34.2331144465291,29.1838649155722,10.187617260788,0,7.70637898686679,11.7125723860196,21.4541873658838,18.2897792410124,6.38466739175167,0,4.82965401687292,37.3291395984597,69204,7079,17740,16016,4568,1062,891,21848,"LAB",14.948475377988,37.4609342005237,33.8204240222992,9.64608497339302,2.24258805642368,1.88149336937241,10.2291775041905,25.6343563955841,23.143170914976,6.60077452170395,1.53459337610543,1.28749783249523,31.5704294549448
"Edinburgh South",1,60993,10291,14188,13783,2635,0,1801,18295,"LAB",24.101831467516,33.2287226567989,32.2802004777741,6.17124923884023,0,4.21799615907068,16.8724279835391,23.2616857672192,22.5976751430492,4.32016788811831,0,2.95279786204974,29.9952453560245,59354,9452,15215,14899,3354,0,881,15553,"LAB",21.5794159950686,34.736649848177,34.0152051323029,7.65735942101779,0,2.01136960343371,15.9247902416012,25.6343296155272,25.1019307881524,5.65084071840146,0,1.48431445226943,26.2037941840483
"Edinburgh South West",1,67135,10234,17476,9252,4654,0,2310,23209,"LAB",23.2982743705323,39.7850931111415,21.0626963529572,10.5950917452078,0,5.25884442016118,15.243911521561,26.0311313025992,13.7811871601996,6.93230058836672,0,3.4408281820213,34.5706412452521,66359,11026,19473,8194,5530,0,1239,20897,"LAB",24.2532224715147,42.8335752936518,18.0238440895693,12.1640051031631,0,2.7253530421011,16.6156813695203,29.3449268373544,12.3479859551832,8.33345891288296,0,1.86711674377251,31.4908301812866
"Edinburgh West",1,65741,8817,8433,22417,4124,0,1474,20476,"LIB",19.4786258698774,18.6302883022203,49.5239147244008,9.11079200265105,0,3.25637910085055,13.4117217565903,12.8276113840678,34.0989641167612,6.27310202156949,0,2.24213200285971,31.1464687181515,65161,10767,12881,16684,6115,0,0,18714,"LIB",23.181260361272,27.7326845652034,35.9205115507998,13.1655435227248,0,0,16.5236874817759,19.7679593621952,25.6042724942834,9.38444775248999,0,0,28.7196329092555
"Edmonton",16,61558,10639,20561,4039,0,0,1336,24983,"LAB",29.0881749829118,56.215994531784,11.0430622009569,0,0,3.65276828434723,17.2828876831606,33.4010201760941,6.56129178985672,0,0,2.17031092628091,40.5844894246077,63902,12052,21665,4252,0,0,2408,23525,"LAB",29.8486762265646,53.6567848032296,10.5307477029002,0,0,5.96379126730564,18.8601295734093,33.9034771994617,6.65393884385465,0,0,3.76827016368815,36.8141842195862
